PRT_ID,AREA,INT_SQFT,DATE_SALE,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,INF_PRICE,1+0.04,"POWER(Z,Y)",SALES_PRICE
P07707,KK Nagar,2451,28-08-2008,4,2,6,Ab Normal,Yes,31-08-1998,Commercial,AllPub,Paved,RL,3.4,3.3,4.4,3.77,614042,237694,34300700.74,1.04,1.731676448,19807800
P04211,KK Nagar,2084,16-10-2010,3,2,5,Partial,Yes,23-10-1983,Commercial,AllPub,Gravel,RM,2.9,5,2.6,3.41,760155,144792,28976986.06,1.04,1.601032219,18098940
P05283,Adyar,936,25-03-2010,1,1,3,Partial,Yes,28-03-1998,Others,AllPub,Gravel,C,4.5,4.9,2.1,3.38,305560,118829,13589209.24,1.04,1.601032219,8487780
P08676,Anna Nagar,1533,25-09-2007,1,1,4,Adj Land,Yes,2/10/1978,Others,NoSewer ,Gravel,RM,4.2,4.7,4.5,4.445,422267,87366,26223394.31,1.04,1.800943506,14560920
P00357,Chrompet,856,9/6/2014,1,1,3,Adj Land,Yes,15-06-1989,Others,NoSewer ,Paved,RH,3.3,3.5,2,2.99,264761,85407,11688496.63,1.04,1.36856905,8540670
P09297,Chrompet,1276,27-01-2007,2,1,4,Ab Normal,Yes,4/2/1973,Others,NoSewer ,No Access,RH,4.2,4.1,4.4,4.22,250006,28847,17317188.39,1.04,1.800943506,9615620
P01250,Chrompet,1159,27-09-2012,1,1,3,Normal Sale,Yes,6/10/1979,Others,AllPub,No Access,RH,2.9,3.9,2,3.03,298702,72413,13398549.56,1.04,1.480244285,9051580
P05112,Karapakkam,849,28-04-2010,1,1,2,Family,Yes,9/5/1967,Commercial,NoSewer ,Paved,RM,4.8,2.1,3.3,3.39,416559,179878,15157372.27,1.04,1.601032219,9467250
P04194,Velachery,1928,19-10-2010,3,2,5,Ab Normal,Yes,23-10-1994,Commercial,NoSewer ,No Access,C,3.8,3.8,4.7,4.07,484639,176232,23512791.18,1.04,1.601032219,14686020
P09762,Velachery,1648,5/9/2005,2,1,4,Ab Normal,Yes,8/9/1992,Others,NoSewer ,No Access,A,4.9,3.4,3.2,3.72,321926,156836,16078964.12,1.04,1.947900496,8254510
P07579,Chrompet,715,28-09-2008,1,1,2,Normal Sale,Yes,5/10/1981,House,NoSewer ,No Access,RL,3,4.5,4.1,3.93,219008,109504,12641670.99,1.04,1.731676448,7300250
P00970,Chrompet,964,28-03-2013,1,1,3,Family,Yes,7/4/1973,Others,NoSewer ,Paved,RL,4.9,3.8,4,4.19,271568,135784,12884217.05,1.04,1.423311812,9052280
P06543,Adyar,951,27-07-2009,1,1,3,Normal Sale,Yes,31-07-1994,Others,NoSewer ,No Access,RL,5,3,3.3,3.75,355863,18730,15593122.01,1.04,1.665073507,9364825
P02724,Karapakkam,835,10/8/2011,1,1,2,Normal Sale,Yes,19-08-1973,Others,NoSewer ,Paved,RH,3.4,2.7,3.1,3.07,206532,116174,9935828.911,1.04,1.539454056,6454125
P03050,Anna Nagar,1548,6/6/2011,1,1,4,Family,Yes,14-06-1976,Others,NoSewer ,Paved,RH,3.4,5,4.6,4.28,351171,205859,18641772.58,1.04,1.539454056,12109340
P06376,Chrompet,827,3/9/2009,1,1,3,Adj Land,Yes,7/9/1992,House,ELO,Paved,RL,3.4,2.6,5,3.56,278450,147926,14488720.38,1.04,1.665073507,8701550
P07054,KK Nagar,1834,9/3/2009,3,2,5,Adj Land,Yes,16-03-1983,House,NoSewer ,Paved,RL,2.9,3.5,3.9,3.48,479280,217854,18137179.49,1.04,1.665073507,10892720
P08972,Velachery,1973,29-05-2007,3,2,5,Normal Sale,Yes,6/6/1974,Commercial,NoSewer ,Gravel,RM,3.3,3.1,4.6,3.6,636288,127258,32740540.61,1.04,1.800943506,18179660
P05890,T Nagar,1851,4/12/2009,2,1,5,Partial,Yes,6/12/2001,Commercial,ELO,Gravel,RL,2.6,3.1,4.3,3.49,779777,303246,36066258.1,1.04,1.665073507,21660460
P02901,Karapakkam,1519,2/7/2011,2,2,4,Partial,Yes,8/7/1987,Commercial,NoSewer ,No Access,RL,4.7,5,3.2,4.19,544320,145152,18621236.27,1.04,1.539454056,12096000
P03903,Karapakkam,721,17-12-2010,1,1,2,Normal Sale,Yes,24-12-1980,Others,NoSewer ,Paved,I,3.9,2.8,3.6,3.45,279808,142759,9142494.355,1.04,1.601032219,5710375
P03008,Karapakkam,588,15-06-2011,1,1,2,Normal Sale,Yes,19-06-1994,House,AllPub,Gravel,I,4.9,2.3,4.6,4,204262,74277,9528835.745,1.04,1.539454056,6189750
P00515,Chrompet,955,9/2/2014,1,1,3,Ab Normal,Yes,15-02-1991,House,NoSewer ,Paved,RH,2,2.3,2.6,2.3,265955,112830,11029640.12,1.04,1.36856905,8059250
P03174,Karapakkam,817,12/5/2011,1,1,2,Adj Land,Yes,15-05-1999,Commercial,NoSewer ,No Access,RH,4.9,3.2,4.1,4.07,378405,75681,12945269.16,1.04,1.539454056,8409000
P09220,Adyar,1036,20-02-2007,1,1,3,Ab Normal,Yes,25-02-1986,Others,NoSewer ,Paved,RL,2.1,2.7,4.7,3.52,306996,71633,18429442.09,1.04,1.800943506,10233215
P07560,Velachery,1682,3/10/2008,2,1,4,Ab Normal,Yes,15-10-1960,House,NoSewer ,Gravel,I,4,4.3,3.6,4.02,278508,157821,16076208.79,1.04,1.731676448,9283610
P09350,Adyar,628,8/1/2007,1,1,2,Ab Normal,Yes,12/1/1991,Others,ELO,No Access,RL,2.8,2.5,3.7,3.19,281331,45621,13693545.98,1.04,1.800943506,7603540
P07658,Chrompet,941,10/9/2008,1,1,3,Ab Normal,Yes,18-09-1979,Commercial,NoSewer ,No Access,RM,3.7,3.1,2.6,3.13,307584,36910,21305421.42,1.04,1.731676448,12303350
P03295,Karapakkam,647,18-04-2011,1,1,2,Adj Land,Yes,27-04-1974,House,AllPub,Gravel,A,3.1,2.2,3.6,3.03,198850,104396,7653010.977,1.04,1.539454056,4971250
P09201,Chrompet,838,27-02-2007,1,1,3,Family,Yes,6/3/1976,House,ELO,Paved,RM,3.3,4.9,2.3,3.64,278056,121650,15648848.36,1.04,1.800943506,8689250
P05858,Karapakkam,849,9/12/2009,1,1,2,Adj Land,Yes,17-12-1978,House,ELO,Gravel,I,3.2,2.1,2.9,2.75,213106,58120,10752628.44,1.04,1.665073507,6457750
P07805,Adyar,1048,28-07-2008,1,1,3,Family,Yes,1/8/1993,House,ELO,No Access,RM,3,4.8,3,3.36,295471,123907,16505171.02,1.04,1.731676448,9531325
P02166,KK Nagar,2383,26-11-2011,4,2,6,Adj Land,Yes,27-11-2006,Commercial,NoSewer ,Paved,RL,2.6,2.2,2.9,2.6,942859,294644,30239342.08,1.04,1.539454056,19642900
P02989,Karapakkam,752,17-06-2011,1,1,2,Family,Yes,29-06-1963,House,NoSewer ,Gravel,I,4.9,3.1,4.8,4.32,200690,131882,8827229.559,1.04,1.539454056,5734000
P00078,Chrompet,979,25-12-2014,1,1,3,Adj Land,Yes,3/1/1979,Others,AllPub,Gravel,RL,2.1,2.5,2.7,2.44,254336,61041,13923041.43,1.04,1.36856905,10173430
P04823,Karapakkam,714,24-06-2010,1,1,2,Family,Yes,28-06-1993,Others,ELO,No Access,RH,2.2,4.4,2.7,3.06,286825,80311,9184321.322,1.04,1.601032219,5736500
P09321,Velachery,1505,17-01-2007,2,1,4,Partial,Yes,19-01-1997,Commercial,ELO,No Access,I,3.1,4.6,3.2,3.81,445275,98950,22275419.98,1.04,1.800943506,12368750
P09908,Velachery,1578,1/11/2004,2,1,4,Adj Land,Yes,11/11/1965,Commercial,ELO,Paved,RH,4.1,3,3.2,3.34,561985,182645,28461972.49,1.04,2.025816515,14049630
P08061,Anna Nagar,1898,6/5/2008,2,1,5,Ab Normal,Yes,8/5/2002,Others,ELO,Gravel,RM,3.2,4.2,4,3.77,649726,81216,28127897.61,1.04,1.731676448,16243160
P00128,Anna Nagar,1572,23-11-2014,1,1,4,Normal Sale,Yes,1/12/1980,House,NoSewer ,No Access,RL,3.8,3.4,5,4.18,309093,206062,15667214.26,1.04,1.36856905,11447880
P05358,T Nagar,1910,11/3/2010,2,1,5,Ab Normal,Yes,21-03-1969,Others,AllPub,Gravel,RL,3.3,5,3,3.59,615881,138573,24651125.09,1.04,1.601032219,15397020
P06107,Velachery,1782,22-10-2009,2,1,4,Partial,Yes,27-10-1989,House,NoSewer ,Gravel,RL,5,3.7,2.9,3.79,347256,75962,18068961.43,1.04,1.665073507,10851750
P08609,T Nagar,1904,24-10-2007,2,1,5,Adj Land,Yes,3/11/1965,House,NoSewer ,Gravel,RM,3.6,2.7,4.8,3.915,553383,239301,26935433.34,1.04,1.800943506,14956290
P02765,KK Nagar,2386,3/8/2011,4,2,6,Normal Sale,Yes,5/8/2003,Commercial,AllPub,Paved,RL,4.9,2.4,3.1,3.43,740155,350600,29985116.64,1.04,1.539454056,19477760
P05024,Karapakkam,1282,15-05-2010,1,1,3,Adj Land,Yes,27-05-1961,House,NoSewer ,Paved,A,4.1,3.6,2.9,3.47,267433,75579,9308001.061,1.04,1.601032219,5813750
P03504,KK Nagar,1508,15-03-2011,2,1,4,Partial,Yes,22-03-1982,Others,AllPub,Gravel,RM,4.3,2.4,4.2,3.69,413081,167465,17186988.5,1.04,1.539454056,11164340
P09189,Anna Nagar,1864,5/3/2007,2,,5,Family,Yes,7/3/1997,Others,NoSewer ,Paved,RM,3.3,3.7,4.7,3.96,575606,124455,28017134.04,1.04,1.800943506,15556920
P02148,T Nagar,1803,30-11-2011,2,1,5,Partial,Yes,5/12/1989,Commercial,NoSewer ,No Access,RM,3.4,5,3.7,3.935,556915,185638,31753533.7,1.04,1.539454056,20626490
P08598,Chrompet,1200,27-10-2007,1,1,3,Partial,Yes,30-10-1993,Others,NoSewer ,No Access,RM,4.3,2.1,2.6,2.91,257288,133790,18534410.09,1.04,1.800943506,10291500
P07144,Chrompet,771,8/2/2009,1,1,2,Normal Sale,Yes,10/2/2001,House,ELO,Paved,RH,3.6,2.5,2,2.68,196113,37714,12559316.45,1.04,1.665073507,7542800
P07299,Velachery,1569,26-12-2008,2,1,4,Partial,Yes,28-12-2002,Others,NoSewer ,Gravel,A,4.1,4.8,3.6,4.27,285994,151934,15476546.55,1.04,1.731676448,8937320
P00998,Chrompet,1019,10/3/2013,1,1,3,Normal Sale,Yes,14-03-1999,House,NoSewer ,Gravel,RL,4.1,2.8,4.2,3.61,266239,49304,14034850.79,1.04,1.423311812,9860700
P03615,Anna Nagar,1968,16-02-2011,2,1,5,Family,Yes,18-02-2002,Commercial,AllPub,Paved,RL,3.6,4.1,3.7,3.765,903181,429011,34760149.05,1.04,1.539454056,22579530
P09788,Velachery,1693,21-07-2005,2,1,4,Normal Sale,Yes,2/8/1957,Others,ELO,Paved,A,4.5,2.2,2.9,2.99,310390,65345,15910762.91,1.04,1.947900496,8168160
P09362,Chrompet,932,5/1/2007,1,1,3,Family,Yes,12/1/1977,House,ELO,Gravel,RL,3.5,2.1,5,3.39,267741,142795,16072880.5,1.04,1.800943506,8924700
P09600,Velachery,1866,6/8/2006,3,2,5,Partial,Yes,10/8/1988,House,NoSewer ,No Access,RL,3.1,3.6,5,3.9,384325,131480,18942976.45,1.04,1.872981246,10113810
P08904,Velachery,1500,26-06-2007,2,1,4,Adj Land,Yes,9/7/1952,House,NoSewer ,No Access,I,4.8,2.2,2.5,2.94,292087,122984,13842952.26,1.04,1.800943506,7686500
P07994,KK Nagar,2491,28-05-2008,4,2,6,Partial,Yes,5/6/1979,Commercial,AllPub,Paved,RM,4.4,2.5,5,4.07,860696,420340,34661547.48,1.04,1.731676448,20016180
P01225,Chrompet,1178,13-10-2012,1,1,3,Family,Yes,20-10-1984,Commercial,ELO,No Access,RH,4.9,4.3,2.7,4,419707,114466,18826338.91,1.04,1.480244285,12718400
P04657,Karapakkam,1473,24-07-2010,2,2,4,Ab Normal,Yes,26-07-2000,Commercial,ELO,Gravel,I,3.8,3.3,4.7,4.01,592092,265837,19346072.81,1.04,1.601032219,12083500
P03360,Karapakkam,594,8/4/2011,1,1,2,Partial,Yes,20-04-1963,House,AllPub,Gravel,RL,2.1,4,3.4,3.19,241166,130360,10034161.54,1.04,1.539454056,6518000
P01437,T Nagar,1701,6/5/2012,1,1,4,Partial,Yes,11/5/1993,Commercial,AllPub,Gravel,RL,4.6,3.4,4.3,4.165,593367,368297,30287174.7,1.04,1.480244285,20460930
P00064,Anna Nagar,1684,3/1/2015,1,1,4,Normal Sale,Yes,9/1/1990,Commercial,AllPub,Paved,RL,2.5,4.5,2.4,2.96,735253,317947,26149801.54,1.04,1.315931779,19871700
P07854,Chrompet,1232,11/7/2008,2,1,4,Normal Sale,Yes,17-07-1986,House,NoSewer ,Gravel,RH,2.5,2.1,4.2,2.85,294453,98151,16996577.5,1.04,1.731676448,9815100
P06866,Adyar,907,3/5/2009,1,1,3,Partial,Yes,12/5/1975,House,NoSewer ,Gravel,A,4,3.1,2.7,3.17,206045,26586,11067094.22,1.04,1.665073507,6646610
P07780,KK Nagar,1702,6/8/2008,2,1,4,Ab Normal,Yes,10/8/1992,Commercial,NoSewer ,Gravel,RL,2.3,3.9,3.2,3.14,701843,389913,27008126.35,1.04,1.731676448,15596520
P09745,Velachery,1760,1/10/2005,2,1,4,Partial,Yes,13-10-1957,House,AllPub,No Access,A,3.1,4.7,3.5,3.94,211721,119975,13747035.04,1.04,1.947900496,7057360
P07794,Velachery,1956,31-07-2008,3,2,5,Family,Yes,9/8/1973,Others,ELO,No Access,A,3.4,3.1,3.5,3.3,294996,173527,15024630.95,1.04,1.731676448,8676350
P00297,Chrompet,714,17-07-2014,1,1,2,Normal Sale,Yes,18-07-2008,Others,NoSewer ,Gravel,RM,3.7,4.7,3.4,4.01,242292,145375,13263733.29,1.04,1.36856905,9691680
P02623,T Nagar,1848,1/9/2011,2,1,5,Family,Yes,5/9/1992,House,NoSewer ,Gravel,RL,3,4.8,3.4,3.63,529009,83528,21431170.97,1.04,1.539454056,13921280
P08017,Chrompet,1005,20-05-2008,1,1,3,Normal Sale,Yes,26-05-1987,Commercial,NoSewer ,Paved,RM,3.9,3,2.6,3.15,403493,161397,23290615.3,1.04,1.731676448,13449750
P00154,Chrompet,1294,6/11/2014,2,1,4,Ab Normal,Yes,8/11/2005,Others,ELO,Paved,RL,4.3,3.1,4.6,3.91,345883,100418,15269850.24,1.04,1.36856905,11157530
P05176,T Nagar,1653,15-04-2010,1,1,4,Ab Normal,Yes,19-04-1994,House,AllPub,Gravel,RL,4,4.3,4.3,4.21,528334,189658,21689215.49,1.04,1.601032219,13547020
P09973,Velachery,1841,12/6/2004,3,2,5,Normal Sale,Yes,20-06-1972,Commercial,NoSewer ,Paved,RL,2.1,4.3,3.3,3.45,571030,130521,33051480.06,1.04,2.025816515,16315140
P02553,T Nagar,1817,12/9/2011,2,1,5,Normal Sale,Yes,18-09-1984,Commercial,ELO,No Access,RH,4.4,4.6,4,4.27,593251,217525,30442765.54,1.04,1.539454056,19775040
P03161,KK Nagar,1337,15-05-2011,2,1,4,Ab Normal,Yes,19-05-1992,House,NoSewer ,Paved,RH,2.8,4.6,5,4.22,350199,78795,13477889.47,1.04,1.539454056,8754980
P08540,Velachery,1561,13-11-2007,2,1,4,Adj Land,Yes,22-11-1970,Others,ELO,Paved,A,4.5,5,4.4,4.7,295037,143304,15181305.41,1.04,1.800943506,8429640
P06413,Velachery,1562,24-08-2009,2,1,4,Ab Normal,Yes,6/9/1958,House,NoSewer ,Paved,RM,3.9,4.1,3,3.72,347943,178942,16552862.05,1.04,1.665073507,9941220
P06662,KK Nagar,2371,1/7/2009,4,2,6,Normal Sale,Yes,8/7/1981,Others,AllPub,Paved,RH,2.8,3.5,3,3.09,611145,241911,21200015.61,1.04,1.665073507,12732180
P03658,Karapakkam,1348,6/2/2011,2,2,4,Adj Land,Yes,8/2/2003,Commercial,AllPub,Gravel,I,3.6,3.9,3.5,3.65,531740,120850,18604302.27,1.04,1.539454056,12085000
P06164,KK Nagar,1933,11/10/2009,3,2,5,Adj Land,Yes,16-10-1991,Others,NoSewer ,Paved,RH,4.5,4.7,4.1,4.4,540069,293516,19548995.32,1.04,1.665073507,11740620
P07116,KK Nagar,2335,18-02-2009,4,2,6,Ab Normal,Yes,22-02-1993,Commercial,NoSewer ,Gravel,RH,3.3,3.9,2.5,3.16,750333,356408,31233981.67,1.04,1.665073507,18758320
P03709,Anna Nagar,1946,27-01-2011,2,1,5,Partial,Yes,5/2/1975,Others,ELO,No Access,RM,3.7,4.8,4.8,4.415,378470,247461,22409139.94,1.04,1.539454056,14556550
P07656,KK Nagar,1703,11/9/2008,2,1,4,Adj Land,Yes,14-09-1998,Commercial,AllPub,Paved,RM,2.5,2.5,3.9,3.06,505021,342111,28210741.01,1.04,1.731676448,16291000
P09180,Chrompet,1226,7/3/2007,2,1,4,Ab Normal,Yes,17-03-1967,House,NoSewer ,No Access,RM,4.7,4.5,4.9,4.68,325538,138107,17765947.49,1.04,1.800943506,9864800
P04911,Chrompet,1062,5/6/2010,1,1,3,Adj Land,Yes,7/6/2002,Others,AllPub,No Access,RL,3.3,2.3,3.1,2.84,269653,129833,15989732.91,1.04,1.601032219,9987140
P00332,Chrompet,870,28-06-2014,1,1,3,Partial,Yes,3/7/1993,Others,ELO,Gravel,RL,4.2,3,3.2,3.42,266761,101185,12588987.7,1.04,1.36856905,9198650
P07572,Chrompet,1032,29-09-2008,1,1,3,Family,Yes,30-09-2004,Others,ELO,Paved,RM,2.8,4.4,3.7,3.71,315433,73601,18207608.11,1.04,1.731676448,10514440
P04557,Adyar,1015,9/8/2010,1,1,3,Ab Normal,Yes,11/8/2000,Commercial,AllPub,Gravel,A,4.1,4.3,3.8,3.99,398972,84630,19356559.57,1.04,1.601032219,12090050
P03463,Adyar,785,22-03-2011,1,1,2,Partial,Yes,28-03-1987,Commercial,NoSewer ,No Access,C,4.8,3.6,5,4.66,275570,115562,13684761.31,1.04,1.539454056,8889360
P00069,T Nagar,1884,1/1/2015,2,1,5,Ab Normal,Yes,6/1/1996,Others,NoSewer ,Gravel,RH,3.3,4.1,4,3.815,593790,178137,19534678.28,1.04,1.315931779,14844750
P04440,Adyar,852,30-08-2010,1,1,3,Partial,Yes,3/9/1992,Commercial,ELO,Gravel,C,2.4,4.2,4.7,3.91,415123,106442,17041659.11,1.04,1.601032219,10644170
P01820,Karapakkam,1155,1/2/2012,1,1,3,Partial,Yes,4/2/1999,Others,AllPub,Paved,I,2.7,2.3,2.6,2.54,240153,58219,10772292.75,1.04,1.480244285,7277375
P09708,Velachery,1831,13-01-2006,3,2,5,Partial,Yes,20-01-1979,House,ELO,Gravel,RL,4.4,2.4,3.3,3.17,423120,119342,20320423.05,1.04,1.872981246,10849240
P03060,Karapakkam,1389,2/6/2011,2,2,4,Adj Land,Yes,9/6/1981,Commercial,ELO,No Access,RH,3.6,3.2,2.8,3.16,505517,274738,16917830.35,1.04,1.539454056,10989500
P04054,KK Nagar,1402,17-11-2010,2,1,4,Adj Land,Yes,23-11-1984,House,AllPub,Gravel,RM,2.9,3.7,4.8,3.9,394564,263043,17547505.24,1.04,1.601032219,10960120
P00358,Chrompet,1220,9/6/2014,2,1,4,Partial,Yes,14-06-1995,House,NoSewer ,No Access,RL,3.4,2.6,2.7,2.87,229781,55148,12578860.28,1.04,1.36856905,9191250
P00741,Anna Nagar,1616,26-08-2013,1,1,4,Adj Land,Yes,28-08-2004,Others,NoSewer ,Paved,RM,3.4,4.3,4.4,4.025,484216,132059,20884553.12,1.04,1.423311812,14673210
P08253,Velachery,1769,8/3/2008,2,1,4,Ab Normal,Yes,10/3/2001,House,ELO,Gravel,A,3.5,3.6,5,4,341756,143897,15573987.98,1.04,1.731676448,8993590
P08250,Chrompet,1264,9/3/2008,2,1,4,Adj Land,Yes,11/3/2001,House,NoSewer ,No Access,RH,2.6,3.5,3.4,3.2,302485,160695,16368931.37,1.04,1.731676448,9452650
P09863,Velachery,1941,20-01-2005,3,2,5,Ab Normal,Yes,22-01-1997,House,ELO,No Access,RH,2,2.8,5,3.26,343222,90853,19663588.01,1.04,1.947900496,10094760
P04323,Karapakkam,1650,22-09-2010,2,2,4,Partial,Yes,27-09-1991,Others,AllPub,Gravel,I,3.2,2.7,3.1,3.01,371520,213624,14870387.25,1.04,1.601032219,9288000
P06632,T Nagar,1639,10/7/2009,1,1,4,Family,Yes,20-07-1969,Others,NoSewer ,Gravel,RL,4.4,2.7,3.2,3.435,546721,150348,22758258,1.04,1.665073507,13668020
P09891,Velachery,1908,24-11-2004,3,2,5,Partial,Yes,4/12/1964,Commercial,NoSewer ,No Access,RM,5,3.8,2.6,3.74,583999,275777,32863200.68,1.04,2.025816515,16222200
P09358,Chrompet,1142,7/1/2007,1,1,3,Ab Normal,Yes,9/1/1999,Others,NoSewer ,Gravel,RM,2.2,3.3,4.9,3.45,338069,128233,20994570.95,1.04,1.800943506,11657540
P08164,Chrompet,949,4/4/2008,1,1,3,Normal Sale,Yes,12/4/1979,Others,ELO,Paved,RH,2.4,2.3,2.4,2.36,278681,92894,14623799.8,1.04,1.731676448,8444880
P02604,Karapakkam,1316,3/9/2011,1,1,3,Family,Yes,11/9/1979,Commercial,ELO,Paved,A,2.6,2.6,2.6,2.6,300696,106128,13614931.67,1.04,1.539454056,8844000
P06983,KK Nagar,2060,1/4/2009,3,2,5,Family,Yes,8/4/1980,Commercial,AllPub,Gravel,RM,2.5,3.7,2.5,2.86,883743,396783,30030566.45,1.04,1.665073507,18035580
P09825,Velachery,1634,19-04-2005,2,1,4,Normal Sale,Yes,23-04-1988,House,ELO,No Access,RH,4.3,3.1,4.3,3.76,278316,179559,17488133.78,1.04,1.947900496,8977940
P06215,Anna Nagar,1542,5/10/2009,1,1,4,Partial,Yes,11/10/1987,Others,NoSewer ,No Access,RH,3.6,3,3.1,3.25,331870,80107,19054768.2,1.04,1.665073507,11443800
P03780,Adyar,795,12/1/2011,1,1,2,Family,Yes,19-01-1981,Others,NoSewer ,No Access,C,4.8,2.5,4.1,3.99,193854,37520,9626745.023,1.04,1.539454056,6253350
P08578,Chrompet,999,2/11/2007,1,1,3,Ab Normal,Yes,9/11/1976,Commercial,NoSewer ,No Access,RH,4.2,4.7,4.2,4.4,287166,126353,20686807.72,1.04,1.800943506,11486650
P06774,Chrompet,1002,29-05-2009,1,1,3,Adj Land,Yes,5/6/1983,Others,NoSewer ,Paved,RH,5,4.7,3.2,4.34,269568,102250,15477590.88,1.04,1.665073507,9295440
P08249,Velachery,1873,10/3/2008,3,2,5,Ab Normal,Yes,20-03-1969,House,AllPub,Gravel,RL,3.1,4.6,3.6,3.93,353261,91164,19733370.91,1.04,1.731676448,11395530
P05529,KK Nagar,1942,8/2/2010,3,2,5,Normal Sale,Yes,14-02-1988,Commercial,AllPub,Gravel,RH,2.6,4.3,2.4,3.03,757649,131765,26370025.3,1.04,1.601032219,16470640
P01316,Anna Nagar,1677,13-08-2012,1,1,4,Partial,Yes,15-08-2007,House,NoSewer ,No Access,RH,4.4,3.8,2.1,3.33,363866,90966,16831561.71,1.04,1.480244285,11370800
P05480,KK Nagar,2453,17-02-2010,4,2,6,Family,Yes,19-02-2004,Others,AllPub,Paved,RL,3.2,2.7,3.4,3.13,499204,318936,22201161.55,1.04,1.601032219,13866780
P05607,Adyar,854,26-01-2010,1,1,3,Normal Sale,Yes,4/2/1976,Commercial,NoSewer ,Gravel,RH,4.9,2.4,2.4,3.15,441832,71648,19118582.15,1.04,1.601032219,11941410
P07571,Chrompet,813,29-09-2008,1,1,3,Partial,Yes,7/10/1977,Commercial,NoSewer ,Paved,RH,2.9,4.8,4,3.99,336386,73584,18203469.4,1.04,1.731676448,10512050
P06247,Karapakkam,1246,29-09-2009,1,1,3,Normal Sale,Yes,7/10/1979,Commercial,NoSewer ,No Access,A,2.2,3.8,2.5,2.8,251178,170153,13491258.09,1.04,1.665073507,8102500
P04320,KK Nagar,1410,23-09-2010,2,1,4,Normal Sale,Yes,29-09-1984,House,NoSewer ,Gravel,RL,3,3.5,2.2,2.83,353611,88403,15726170.99,1.04,1.601032219,9822520
P02600,Velachery,1727,4/9/2011,2,1,4,Ab Normal,Yes,13-09-1975,Commercial,AllPub,Paved,RL,4.2,3.3,4,3.74,513631,295727,23960940.42,1.04,1.539454056,15564570
P07320,Anna Nagar,1623,21-12-2008,1,1,4,Adj Land,Yes,29-12-1979,House,AllPub,No Access,RM,4.2,3.1,4,3.845,323228,116362,22389069.91,1.04,1.731676448,12929130
P00716,Anna Nagar,1684,21-09-2013,1,1,4,Adj Land,Yes,2/10/1971,House,NoSewer ,Paved,RL,3.4,2.9,3.4,3.275,416027,100855,17943535.45,1.04,1.423311812,12606890
P02011,Anna Nagar,1671,27-12-2011,1,1,4,Family,Yes,30-12-1997,Commercial,NoSewer ,No Access,RH,3.7,4.3,4.3,4.09,538489,167117,28585475.8,1.04,1.539454056,18568580
P08915,Chrompet,1279,21-06-2007,2,1,4,Family,Yes,30-06-1969,Others,ELO,No Access,RH,5,4.2,4.1,4.41,298027,27940,16772781.18,1.04,1.800943506,9313330
P09568,Velachery,1543,28-09-2006,2,1,4,Ab Normal,Yes,9/10/1963,Others,ELO,Paved,C,4.9,2.9,4.2,3.79,284890,117308,15693915.89,1.04,1.872981246,8379110
P07542,KK Nagar,2454,10/10/2008,4,2,6,Ab Normal,Yes,15-10-1988,Commercial,NoSewer ,Gravel,RL,3.8,2.7,2.8,3.07,852466,475795,34330139.24,1.04,1.731676448,19824800
P01907,Karapakkam,1187,16-01-2012,1,1,3,Family,Yes,23-01-1984,Commercial,NoSewer ,Gravel,RM,2,3.9,4.6,3.61,532532,302575,17915396.58,1.04,1.480244285,12103000
P03113,Karapakkam,1409,24-05-2011,2,2,4,Normal Sale,Yes,27-05-1996,Others,ELO,Gravel,RH,3.8,3.1,4.8,3.99,409470,130286,14326351.88,1.04,1.539454056,9306125
P04462,Chrompet,1113,26-08-2010,1,1,3,Adj Land,Yes,29-08-1997,Commercial,NoSewer ,Gravel,RH,2.1,2.6,3.8,2.81,436410,183011,22538931.31,1.04,1.601032219,14077750
P07555,Adyar,1027,4/10/2008,1,1,3,Ab Normal,Yes,6/10/2000,Commercial,AllPub,No Access,A,2.9,3.2,3.8,3.41,352257,99072,19062328.97,1.04,1.731676448,11008020
P04758,Karapakkam,1681,3/7/2010,2,2,4,Adj Land,Yes,15-07-1963,Others,AllPub,Gravel,A,2.9,2,4.4,3.23,394758,205603,13167089.09,1.04,1.601032219,8224125
P06999,Chrompet,762,28-03-2009,1,1,2,Family,Yes,2/4/1990,Others,AllPub,Gravel,RL,2.5,2.1,2.4,2.31,252022,126011,14986976.97,1.04,1.665073507,9000790
P06853,KK Nagar,2423,6/5/2009,4,2,6,Family,Yes,13-05-1982,Commercial,AllPub,Gravel,RL,3.7,3,2.4,2.97,981117,451314,32672638.49,1.04,1.665073507,19622340
P09953,Velachery,1971,13-07-2004,3,2,5,Adj Land,Yes,22-07-1968,Commercial,ELO,Gravel,RM,3,2.4,3.4,2.85,545137,363424,36811557.58,1.04,2.025816515,18171220
P00707,Chrompet,851,2/10/2013,1,1,3,Family,Yes,4/10/2005,Commercial,NoSewer ,Paved,RM,5,3.1,2.7,3.55,326565,200963,17877081.03,1.04,1.423311812,12560200
P01580,Anna Nagar,1858,15-03-2012,2,1,5,Normal Sale,Yes,20-03-1993,House,NoSewer ,Paved,RL,2.1,4.1,5,3.76,384148,137196,20308329.89,1.04,1.480244285,13719580
